"pub_date","advances_sqkm","cot_sqkm","infils_sqkm","claims_sqkm","ua_cos_sqkm","flet_sqkm","presence_sqkm","claims_flet_sqkm","claims_presence_sqkm","ua_cos_claims_sqkm","flet_delta","flet_7day_avg","presence_delta","presence_7day_avg"
"2024-11-11","1459.24","109388.71","0.00","784.77","211.81","110847.95","110847.95","111632.71","111632.71","996.58","49.15","26.2271","49.15","26.2271"
"2024-11-12","1464.04","109388.71","0.00","829.58","198.94","110852.75","110852.75","111682.32","111682.32","1028.52","4.80","18.8929","4.80","18.8929"
"2024-11-13","1475.93","109388.71","0.00","835.68","22302.21","110864.64","110864.64","111700.31","111700.31","22848.21","11.89","15.8886","11.89","15.8886"
"2024-11-14","1492.80","109388.71","0.00","865.70","176.80","110881.51","110881.51","111747.20","111747.20","1042.50","16.87","15.5871","16.87","15.5871"
"2024-11-15","1494.20","109388.71","0.00","900.18","182.17","110882.91","110882.91","111783.09","111783.09","1082.35","1.40","13.4486","1.40","13.4486"
"2024-11-16","1503.30","109388.71","0.00","906.35","174.39","110892.01","110892.01","111798.36","111798.36","1080.74","9.10","13.9971","9.10","13.9971"
"2024-11-17","1514.42","109388.71","0.00","905.50","173.17","110903.13","110903.13","111808.62","111808.62","1078.67","11.12","14.9043","11.12","14.9043"
"2024-11-18","1530.52","109388.71","0.00","904.82","167.43","110919.23","110919.23","111824.05","111824.05","1072.25","16.10","10.1829","16.10","10.1829"
"2024-11-19","1546.95","109388.71","0.00","892.22","168.13","110935.65","110935.65","111827.87","111827.87","1060.34","16.42","11.8429","16.42","11.8429"
"2024-11-20","1554.85","109388.71","0.00","903.90","168.21","110943.55","110943.55","111847.45","111847.45","1072.12","7.90","11.2729","7.90","11.2729"
"2024-11-21","1587.36","109388.71","0.00","925.84","155.14","110976.07","110976.07","111901.90","111901.90","1080.99","32.52","13.5086","32.52","13.5086"
"2024-11-22","1610.43","109388.71","0.00","948.45","141.71","110999.14","110999.14","111947.58","111947.58","1090.17","23.07","16.6043","23.07","16.6043"
"2024-11-23","1657.49","109388.71","0.00","904.24","141.71","111046.20","111046.20","111950.44","111950.44","1045.96","47.06","22.0271","47.06","22.0271"
"2024-11-24","1403.95","109692.15","0.00","875.54","140.26","111096.05","111096.05","111971.58","111971.58","1015.79","49.85","27.5600","49.85","27.5600"
"2024-11-25","1432.30","109692.15","0.00","887.65","140.00","111124.45","111124.45","112012.10","112012.10","1027.65","28.40","29.3171","28.40","29.3171"
"2024-11-26","1446.07","109692.15","0.00","883.46","140.29","111138.22","111138.22","112021.67","112021.67","1023.75","13.77","28.9386","13.77","28.9386"
"2024-11-27","1448.76","109692.15","0.00","895.52","140.27","111140.91","111140.91","112036.43","112036.43","1035.79","2.69","28.1943","2.69","28.1943"
"2024-11-28","1464.68","109692.15","0.00","888.26","136.93","111156.83","111156.83","112045.08","112045.08","1025.19","15.92","25.8229","15.92","25.8229"
"2024-11-29","1469.09","109692.15","0.00","889.33","136.94","111161.24","111161.24","112050.57","112050.57","1026.26","4.41","23.1571","4.41","23.1571"
"2024-11-30","1505.31","109692.15","0.00","878.42","121.47","111197.46","111197.46","112075.88","112075.88","999.89","36.22","21.6086","36.22","21.6086"
"2024-12-01","1506.04","109692.15","0.00","891.51","118.92","111198.19","111198.19","112089.70","112089.70","1010.43","0.73","14.5914","0.73","14.5914"
"2024-12-02","1506.80","109692.15","0.00","920.56","120.06","111198.94","111198.94","112119.50","112119.50","1040.61","0.75","10.6414","0.75","10.6414"
"2024-12-03","1527.74","109692.15","0.00","925.16","121.02","111219.89","111219.89","112145.04","112145.04","1046.17","20.95","11.6671","20.95","11.6671"
"2024-12-04","1537.19","109692.15","0.00","950.92","112.11","111229.34","111229.34","112180.25","112180.25","1063.03","9.45","12.6329","9.45","12.6329"
"2024-12-05","1560.01","109692.15","0.00","951.61","103.50","111252.15","111252.15","112203.76","112203.76","1055.11","22.81","13.6171","22.81","13.6171"
"2024-12-06","1591.60","109692.15","0.00","931.25","100.55","111283.75","111283.75","112214.99","112214.99","1031.79","31.60","17.5014","31.60","17.5014"
"2024-12-07","1620.93","112444.46","0.00","919.82","100.85","113045.69","113045.69","113610.74","113610.74","1020.67","1761.94","264.0329","1761.94","264.0329"
"2024-12-08","1625.63","109692.15","0.00","929.05","100.85","111317.78","111317.78","112246.83","112246.83","1029.90","-1727.91","17.0843","-1727.91","17.0843"
"2024-12-09","1632.16","109692.15","0.00","944.73","94.40","111324.31","111324.31","112269.04","112269.04","1039.14","6.53","17.9100","6.53","17.9100"
"2024-12-10","1676.30","109692.15","0.00","912.19","94.69","111368.45","111368.45","112280.64","112280.64","1006.88","44.14","21.2229","44.14","21.2229"
"2024-12-11","1696.19","109692.15","0.00","904.13","94.68","111388.34","111388.34","112292.47","112292.47","998.81","19.89","22.7143","19.89","22.7143"
"2024-12-12","1706.03","109692.15","0.00","910.78","94.74","111398.18","111398.18","112308.95","112308.95","1005.52","9.84","20.8614","9.84","20.8614"
"2024-12-13","1726.80","109692.15","0.00","902.61","94.46","111418.94","111418.94","112321.55","112321.55","997.07","20.76","19.3129","20.76","19.3129"
"2024-12-14","1727.70","109692.15","0.00","905.54","94.17","111419.85","111419.85","112325.39","112325.39","999.71","0.91","-232.2629","0.91","-232.2629"
"2024-12-15","1737.87","109692.15","0.00","910.78","94.17","111430.02","111430.02","112340.80","112340.80","1004.95","10.17","16.0343","10.17","16.0343"
"2024-12-16","1501.62","109930.80","0.00","924.03","89.66","111432.42","111432.42","112356.45","112356.45","1013.69","2.40","15.4443","2.40","15.4443"
"2024-12-17","1541.89","109930.80","0.00","892.72","89.77","111472.69","111472.69","112365.41","112365.41","982.49","40.27","14.8914","40.27","14.8914"
"2024-12-18","1542.40","109930.80","0.00","902.27","89.78","111473.21","111473.21","112375.47","112375.47","992.04","0.52","12.1243","0.52","12.1243"
"2024-12-19","1567.14","109930.80","0.00","912.14","86.73","111497.94","111497.94","112410.08","112410.08","998.87","24.73","14.2514","24.73","14.2514"
"2024-12-20","1591.40","109930.80","0.00","897.36","86.73","111522.20","111522.20","112419.56","112419.56","984.09","24.26","14.7514","24.26","14.7514"
"2024-12-21","1602.92","109930.80","0.00","886.04","86.70","111533.72","111533.72","112419.76","112419.76","972.75","11.52","16.2671","11.52","16.2671"
"2024-12-22","1604.08","109930.42","0.00","884.24","88.31","111534.49","111534.49","112418.73","112418.73","972.55","0.77","14.9243","0.77","14.9243"
"2024-12-23","1609.64","109930.42","0.00","884.41","86.76","111540.06","111540.06","112424.47","112424.47","971.17","5.57","15.3771","5.57","15.3771"
"2024-12-24","1640.70","109930.42","0.00","896.58","82.48","111571.12","111571.12","112467.70","112467.70","979.05","31.06","14.0614","31.06","14.0614"
"2024-12-25","1748.15","109930.42","0.00","829.57","67.55","111678.57","111678.57","112508.13","112508.13","897.12","107.45","29.3371","107.45","29.3371"
"2024-12-26","1748.32","109930.42","0.00","840.01","67.47","111678.74","111678.74","112518.75","112518.75","907.48","0.17","25.8286","0.17","25.8286"
"2024-12-27","1804.86","109930.42","0.00","774.76","73.23","111735.28","111735.28","112510.04","112510.04","847.98","56.54","30.4400","56.54","30.4400"
"2024-12-28","1807.27","109930.42","0.00","775.80","72.84","111737.69","111737.69","112513.48","112513.48","848.64","2.41","29.1386","2.41","29.1386"
"2024-12-29","1810.39","109929.21","0.00","795.62","72.77","111739.59","111739.59","112535.21","112535.21","868.39","1.90","29.3000","1.90","29.3000"
"2024-12-30","1823.05","109929.21","0.00","789.23","72.95","111752.25","111752.25","112541.48","112541.48","862.17","12.66","30.3129","12.66","30.3129"
"2024-12-31","1837.12","109929.21","0.00","785.51","72.11","111766.32","111766.32","112551.83","112551.83","857.62","14.07","27.8857","14.07","27.8857"
"2025-01-01","1837.61","109660.98","0.00","799.31","72161.89","111498.59","111498.59","112297.90","112297.90","72961.20","-267.73","-25.7114","-267.73","-25.7114"
"2025-01-02","1868.03","109910.46","0.00","775.95","72161.63","111778.48","111778.48","112554.44","112554.44","72937.58","279.89","14.2486","279.89","14.2486"
"2025-01-03","1898.91","109910.43","0.00","763.52","72161.37","111809.34","111809.34","112572.86","112572.86","72924.89","30.86","10.5800","30.86","10.5800"
"2025-01-04","1901.96","109910.43","0.00","789.39","72142.08","111812.39","111812.39","112601.78","112601.78","72931.47","3.05","10.6714","3.05","10.6714"
"2025-01-05","1927.48","109910.43","0.00","777.16","72138.90","111837.91","111837.91","112615.07","112615.07","72916.07","25.52","14.0457","25.52","14.0457"
"2025-01-06","1928.88","109910.43","0.00","784.49","72135.51","111839.31","111839.31","112623.79","112623.79","72919.56","1.40","12.4371","1.40","12.4371"
"2025-01-07","1939.72","109910.43","0.00","790.37","72123.92","111850.15","111850.15","112640.52","112640.52","72914.29","10.84","11.9757","10.84","11.9757"
"2025-01-08","1357.45","110493.00","0.00","814.37","72117.35","111850.45","111850.45","112664.82","112664.82","72931.73","0.30","50.2657","0.30","50.2657"
"2025-01-09","1361.28","110493.00","0.00","818.46","72113.36","111854.27","111854.27","112672.73","112672.73","72931.82","3.82","10.8271","3.82","10.8271"
"2025-01-10","1376.28","110493.00","0.00","816.41","72110.07","111869.27","111869.27","112685.68","112685.68","72926.47","15.00","8.5614","15.00","8.5614"
"2025-01-11","1379.04","110493.00","0.00","833.80","72106.28","111872.04","111872.04","112705.83","112705.83","72940.08","2.77","8.5214","2.77","8.5214"
"2025-01-12","1380.70","110493.00","0.00","846.46","72100.78","111873.70","111873.70","112720.16","112720.16","72947.24","1.66","5.1129","1.66","5.1129"
"2025-01-13","1409.81","110493.00","0.00","827.11","72100.73","111902.80","111902.80","112729.91","112729.91","72927.84","29.10","9.0700","29.10","9.0700"
"2025-01-14","1412.16","110493.00","0.00","829.77","72100.06","111905.16","111905.16","112734.92","112734.92","72929.82","2.36","7.8586","2.36","7.8586"
"2025-01-15","1438.48","110493.00","0.00","816.28","72099.80","111931.48","111931.48","112747.75","112747.75","72916.07","26.32","11.5757","26.32","11.5757"
"2025-01-16","1440.52","110493.00","0.00","815.29","72098.95","111933.52","111933.52","112748.80","112748.80","72914.24","2.04","11.3214","2.04","11.3214"
"2025-01-17","1452.15","110493.00","0.00","830.07","72093.18","111945.14","111945.14","112775.21","112775.21","72923.25","11.62","10.8386","11.62","10.8386"
"2025-01-18","1461.35","110493.00","0.00","827.51","72091.20","111954.34","111954.34","112781.85","112781.85","72915.80","9.20","11.7571","9.20","11.7571"
"2025-01-19","1474.10","110493.00","0.00","818.34","72090.63","111967.09","111967.09","112785.43","112785.43","72906.06","12.75","13.3414","12.75","13.3414"
"2025-01-20","1484.47","110493.00","0.00","824.23","72083.31","111977.46","111977.46","112801.69","112801.69","72904.63","10.37","10.6657","10.37","10.6657"
"2025-01-21","1498.51","110493.00","0.00","810.40","72083.42","111991.50","111991.50","112801.90","112801.90","72890.91","14.04","12.3343","14.04","12.3343"
"2025-01-22","1502.50","110493.00","0.00","818.39","72073.57","111995.49","111995.49","112813.88","112813.88","72889.05","3.99","9.1443","3.99","9.1443"
"2025-01-23","1507.13","110493.00","0.00","817.89","72073.57","112000.12","112000.12","112818.00","112818.00","72888.55","4.63","9.5143","4.63","9.5143"
"2025-01-24","1516.17","110493.00","0.00","829.34","72068.88","112009.16","112009.16","112838.49","112838.49","72895.31","9.04","9.1457","9.04","9.1457"
"2025-01-25","1533.99","110493.00","0.00","821.47","72068.40","112026.98","112026.98","112848.45","112848.45","72886.97","17.82","10.3771","17.82","10.3771"
"2025-01-26","1538.42","110493.00","0.00","830.09","72067.06","112031.41","112031.41","112861.50","112861.50","72894.25","4.43","9.1886","4.43","9.1886"
"2025-01-27","1538.50","110493.00","0.00","839.60","72063.51","112031.49","112031.49","112871.09","112871.09","72900.20","0.08","7.7186","0.08","7.7186"
"2025-01-28","1632.19","110496.14","0.00","761.38","72063.15","112128.32","112128.32","112889.70","112889.70","72821.62","96.83","19.5457","96.83","19.5457"
"2025-01-29","1657.19","110496.14","0.00","735.45","72062.47","112153.32","112153.32","112888.77","112888.77","72794.10","25.00","22.5471","25.00","22.5471"
"2025-01-30","1665.44","110496.14","0.00","773.65","72049.17","112161.58","112161.58","112935.22","112935.22","72822.82","8.26","23.0657","8.26","23.0657"
"2025-01-31","1697.53","110496.14","0.00","767.80","72046.64","112193.67","112193.67","112961.46","112961.46","72814.44","32.09","26.3586","32.09","26.3586"
"2025-02-01","1740.93","110496.14","0.00","729.08","72042.82","112237.06","112237.06","112966.14","112966.14","72771.89","43.39","30.0114","43.39","30.0114"
"2025-02-02","1759.74","110496.73","0.00","715.59","72040.70","112256.46","112256.46","112972.05","112972.05","72756.28","19.40","32.1500","19.40","32.1500"
"2025-02-03","1791.46","110496.73","0.00","699.08","72041.67","112288.19","112288.19","112987.27","112987.27","72740.75","31.73","36.6714","31.73","36.6714"
"2025-02-04","1793.37","110496.73","0.00","707.16","72041.27","112290.09","112290.09","112997.25","112997.25","72748.43","1.90","23.1100","1.90","23.1100"
"2025-02-05","1797.17","110496.73","0.00","17.92","72015.25","112293.90","112293.90","112311.82","112311.82","72033.17","3.81","20.0829","3.81","20.0829"
"2025-02-06","1813.19","110496.73","0.00","753.20","71987.15","112309.92","112309.92","113063.11","113063.11","72740.34","16.02","21.1914","16.02","21.1914"
"2025-02-07","1814.11","110496.73","0.00","765.65","71974.83","112310.83","112310.83","113076.48","113076.48","72740.47","0.91","16.7371","0.91","16.7371"
"2025-02-08","1848.71","110496.73","0.00","737.71","71969.16","112345.44","112345.44","113083.14","113083.14","72706.87","34.61","15.4829","34.61","15.4829"
"2025-02-09","1854.89","110496.73","0.00","739.02","71963.21","112351.62","112351.62","113090.63","113090.63","72702.23","6.18","13.5943","6.18","13.5943"
"2025-02-10","1854.32","110496.73","0.00","748.16","71962.90","112351.05","112351.05","113099.21","113099.21","72711.06","-0.57","8.9800","-0.57","8.9800"
"2025-02-11","1866.33","110496.73","0.00","746.26","71962.11","112363.06","112363.06","113109.32","113109.32","72708.37","12.01","10.4243","12.01","10.4243"
"2025-02-12","1867.57","110496.73","0.00","765.98","71957.99","112364.29","112364.29","113130.27","113130.27","72723.97","1.23","10.0557","1.23","10.0557"
"2025-02-13","1871.86","110496.73","0.00","781.51","71955.34","112368.59","112368.59","113150.09","113150.09","72736.85","4.30","8.3814","4.30","8.3814"
"2025-02-14","1875.45","110496.73","0.00","789.89","71953.15","112372.18","112372.18","113162.06","113162.06","72743.03","3.59","8.7643","3.59","8.7643"
"2025-02-15","1878.20","110496.73","0.00","789.86","71952.82","112374.93","112374.93","113164.78","113164.78","72742.67","2.75","4.2129","2.75","4.2129"
"2025-02-16","1894.72","110496.73","0.00","780.89","71951.88","112391.45","112391.45","113172.33","113172.33","72732.77","16.52","5.6900","16.52","5.6900"
"2025-02-17","1903.11","110496.73","0.00","802.95","71949.59","112399.84","112399.84","113202.78","113202.78","72752.54","8.39","6.9700","8.39","6.9700"
"2025-02-18","1912.57","110496.73","0.00","807.18","71943.68","112409.30","112409.30","113216.47","113216.47","72750.86","9.46","6.6057","9.46","6.6057"
"2025-02-19","1921.44","110496.73","0.00","814.37","71940.16","112418.17","112418.17","113232.53","113232.53","72754.53","8.87","7.6971","8.87","7.6971"
"2025-02-20","1935.86","110496.73","0.00","830.11","71920.88","112432.58","112432.58","113262.69","113262.69","72750.77","14.41","9.1414","14.41","9.1414"
"2025-02-21","1957.87","110496.73","0.00","817.77","71918.52","112454.60","112454.60","113272.37","113272.37","72736.07","22.02","11.7743","22.02","11.7743"
"2025-02-22","1966.46","110496.73","0.00","823.17","71915.63","112463.19","112463.19","113286.35","113286.35","72738.58","8.59","12.6086","8.59","12.6086"
"2025-02-23","1981.61","110496.73","0.00","813.20","71913.40","112478.33","112478.33","113291.52","113291.52","72726.38","15.14","12.4114","15.14","12.4114"
